web_scraper_order,web_scraper_start_url,type shoes,price,address,image_link
"1765183969-1730","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's sneakers","25,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2783127_uploaded_image1_1606179359.jpg"
"1765183969-1731","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike sneakers","25,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_2782737_uploaded_image1_1606165042.jpg"
"1765183969-1732","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Adidas - Nike - Puma sneakers","9,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2782002_uploaded_image1_1606145890.jpg"
"1765183969-1733","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2781238_uploaded_image1_1606127768.jpg"
"1765183969-1734","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's and women's shoes","9,500 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2780603_uploaded_image1_1606090867.jpg"
"1765183969-1735","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Leather shoes","Price on request","Geule Tapée, Dakar, Senegal","https://images.coinafrique.com/thumb_2780150_uploaded_image1_1606070432.jpg"
"1765183969-1736","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike Air Max 720 sneakers","12,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_2779483_uploaded_image1_1606046026.jpg"
"1765183969-1737","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2778858_uploaded_image1_1606004531.jpg"
"1765183969-1738","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Adidas shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2778857_uploaded_image1_1606004399.jpg"
"1765183969-1739","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2778856_uploaded_image1_1606004328.jpg"
"1765183969-1740","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2778853_uploaded_image2_1606004240.jpeg"
"1765183969-1741","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2778852_uploaded_image1_1606004163.jpg"
"1765183969-1742","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's leather shoes","30,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2778759_uploaded_image1_1605999381.jpg"
"1765183969-1743","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's sneakers","40,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2778629_uploaded_image1_1605992746.jpg"
"1765183969-1744","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_2778476_uploaded_image1_1605988186.jpg"
"1765183969-1745","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","25,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_2778471_uploaded_image1_1605988021.jpg"
"1765183969-1746","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike sneakers","15,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_2778465_uploaded_image1_1605987911.jpg"
"1765183969-1747","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Leather shoes","15,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2778251_uploaded_image1_1605979758.jpg"
"1765183969-1748","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Adidas sneakers","30,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2778225_uploaded_image1_1605978721.jpg"
"1765183969-1749","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Leather shoes","30,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2778211_uploaded_image1_1605978362.jpg"
"1765183969-1750","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","9,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2778086_uploaded_image1_1605974693.jpg"
"1765183969-1751","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Sneakers","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2777337_uploaded_image1_1605955392.jpg"
"1765183969-1752","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Timberland men's shoes","60,000 CFA","Point E, Dakar, Senegal","https://images.coinafrique.com/thumb_2776283_uploaded_image1_1605895778.jpg"
"1765183969-1753","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's sandals","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_2776253_uploaded_image1_1605895019.jpg"
"1765183969-1754","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","30,000 CFA","Mamelles, Dakar, Senegal","https://images.coinafrique.com/thumb_2775779_uploaded_image1_1605881158.jpg"
"1765183969-1755","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","30,000 CFA","Mamelles, Dakar, Senegal","https://images.coinafrique.com/thumb_2775748_uploaded_image2_1605880596.jpeg"
"1765183969-1756","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike Air Max sneakers","Price on request","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_2775644_uploaded_image1_1605878218.jpg"
"1765183969-1757","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2775332_uploaded_image1_1605870206.jpg"
"1765183969-1758","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","30,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2775169_uploaded_image1_1605866633.jpg"
"1765183969-1759","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's shoes","9,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2775167_uploaded_image2_1605866538.jpeg"
"1765183969-1760","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Unisex shoes","9,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2774280_uploaded_image1_1605823580.jpg"
"1765183969-1761","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's sneakers","Price on request","Keur Massar, Senegal","https://images.coinafrique.com/thumb_2773954_uploaded_image1_1605813715.jpg"
"1765183969-1762","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Nike Air Force sneakers","Price on request","Keur Massar, Senegal","https://images.coinafrique.com/thumb_2773942_uploaded_image1_1605813505.jpg"
"1765183969-1763","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Men's sneakers","Price on request","Keur Massar, Senegal","https://images.coinafrique.com/thumb_2773937_uploaded_image1_1605813365.jpg"
"1765183969-1764","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","Leather shoes","13,500 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_2773538_uploaded_image1_1605800891.jpg"
"1765184049-85","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's Shoes","Price on request","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2401831_uploaded_image1_1594047272.jpg"
"1765184049-86","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Leather shoes - brown and black","7,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_2401510_uploaded_image1_1594043856.jpg"
"1765184049-87","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","5,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2401156_uploaded_image1_1594039890.jpg"
"1765184049-88","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's sandals","5,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2401148_uploaded_image1_1594039804.jpg"
"1765184049-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","5,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2401142_uploaded_image1_1594039715.jpg"
"1765184049-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's sneakers","15,000 CFA","Thies, Senegal","https://images.coinafrique.com/thumb_2400735_uploaded_image1_1594034979.jpg"
"1765184049-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","Price on request","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_2400634_uploaded_image1_1594033763.jpg"
"1765184049-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2400370_uploaded_image1_1594030954.jpg"
"1765184049-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398700_uploaded_image1_1593993924.jpg"
"1765184049-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398699_uploaded_image1_1593993894.jpg"
"1765184049-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398684_uploaded_image1_1593993688.jpg"
"1765184049-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Shoes","Price on request","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_2398624_uploaded_image1_1593991841.jpg"
"1765184049-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Leather sandals","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398420_uploaded_image1_1593987726.jpg"
"1765184049-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","leather sandals","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398418_uploaded_image1_1593987686.jpg"
"1765184049-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","leather sandals","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398414_uploaded_image1_1593987640.jpg"
"1765184049-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Leather sandals","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2398411_uploaded_image1_1593987603.jpg"
"1765184049-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Nike sneakers - original","20,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2397822_uploaded_image1_1593976939.jpg"
"1765184049-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","17,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2397766_uploaded_image1_1593976151.jpg"
"1765184049-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","17,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2397761_uploaded_image1_1593976084.jpg"
"1765184049-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's Shoes","17,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2397752_uploaded_image1_1593976009.jpg"
"1765184049-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's shoes","17,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_2397748_uploaded_image1_1593975922.jpg"
"1765184049-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Original Louboutin sneakers","23,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2396994_uploaded_image1_1593963589.jpg"
"1765184049-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Reebok sneakers","17,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2396927_uploaded_image1_1593962568.jpg"
"1765184049-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Reebok sneakers","17,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2396925_uploaded_image1_1593962505.jpg"
"1765184049-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sneakers","20,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2396921_uploaded_image1_1593962432.jpg"
"1765184049-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Nike sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2396626_uploaded_image1_1593957354.jpg"
"1765184049-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's sandals","Price on request","Mbour, Senegal","https://images.coinafrique.com/thumb_2396439_uploaded_image1_1593954482.jpg"
"1765184049-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's sneakers","14,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2396338_uploaded_image1_1593953221.jpg"
"1765184049-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Puma sneakers","24,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2395834_uploaded_image1_1593944572.jpg"
"1765184049-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Nike Air Force One sneakers","20,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2395820_uploaded_image1_1593944372.jpg"
"1765184049-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Tennis Alexander McQueen","24,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2395812_uploaded_image1_1593944238.jpg"
"1765184049-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Jordan 4 sneakers","25,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_2395787_uploaded_image1_1593943697.jpg"
"1765184049-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Suede moccasins","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2395602_uploaded_image1_1593940170.jpg"
"1765184049-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Shoes","17,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2395568_uploaded_image2_1593939276.jpeg"
"1765184049-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Shoes","17,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2395557_uploaded_image1_1593939096.jpg"
"1765184049-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Shoes","12,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_2395547_uploaded_image1_1593938842.jpg"
"1765184049-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's Sandals","2,000 CFA","Mbour, Senegal","https://images.coinafrique.com/thumb_2394370_uploaded_image1_1593899826.jpg"
"1765184049-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Men's sandals","4,000 CFA","Mbour, Senegal","https://images.coinafrique.com/thumb_2394357_uploaded_image1_1593899641.jpg"
"1765184049-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Adidas sneakers","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2393300_uploaded_image1_1593879737.jpg"
"1765184049-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Stan Smith shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2393291_uploaded_image1_1593879582.jpg"
