web_scraper_order,web_scraper_start_url,type_clothes,price,address,image_link
"1765230281-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Clothing","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_1107993_uploaded_image1_1571960679.98.png"
"1765230281-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Djellaba - child","5,000 CFA","Touba, Senegal","https://images.coinafrique.com/thumb_1091229_uploaded_image1_1571671997.99.png"
"1765230281-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's set","15,000 CFA","M'bour, Senegal","https://images.coinafrique.com/thumb_1064667_uploaded_image1_1571103373.33.png"
"1765230281-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","High child","6,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061921_uploaded_image1_1571052396.32.png"
"1765230281-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's trousers","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061915_uploaded_image1_1571052342.01.png"
"1765230281-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Together - child","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061900_uploaded_image1_1571052225.61.png"
"1765230281-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Shirt","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061895_uploaded_image1_1571052162.4.png"
"1765230281-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Shirt - child","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061891_uploaded_image1_1571052122.28.png"
"1765230281-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Shirt - child","7,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061876_uploaded_image1_1571052006.69.png"
"1765230281-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Shirt - child","7,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061871_uploaded_image1_1571051970.84.png"
"1765230281-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Trousers","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061864_uploaded_image1_1571051920.44.png"
"1765230281-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's dress","8,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061840_uploaded_image1_1571051674.17.png"
"1765230281-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","T-shirt - child","5,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061821_uploaded_image1_1571051508.82.png"
"1765230281-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's set","10,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061814_uploaded_image1_1571051426.62.png"
"1765230281-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's set","10,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_1061809_uploaded_image1_1571051353.3.png"
"1765230281-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's outfit","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1051730_uploaded_image1_1570794430.93.png"
"1765230281-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's outfit","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1051726_uploaded_image1_1570794373.22.png"
"1765230281-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","2,500 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_1051629_uploaded_image1_1570793218.21.png"
"1765230281-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","3,500 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_1051591_uploaded_image1_1570792887.05.png"
"1765230281-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","3,500 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_1051586_uploaded_image1_1570792855.28.png"
"1765230281-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Clothing","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043364_uploaded_image1_1570628115.92.png"
"1765230281-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Clothing","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043343_uploaded_image1_1570627951.98.png"
"1765230281-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Girl's skirt","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043341_uploaded_image1_1570627933.41.png"
"1765230281-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Skirt","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043337_uploaded_image1_1570627886.54.png"
"1765230281-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043333_uploaded_image1_1570627859.96.png"
"1765230281-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Skirt","3,000 CFA","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043331_uploaded_image1_1570627825.79.png"
"1765230281-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Clothing","3,000 CFA","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1043326_uploaded_image1_1570627731.54.png"
"1765230281-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Shirt","12,000 CFA","Dakar-Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_1035457_uploaded_image1_1570472984.2.png"
"1765230281-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Girls' and boys' shoes","25,000 CFA","Senegal","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png"
"1765230281-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","5-piece baby swaddle set","8,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_1027288_uploaded_image1_1570272791.38.png"
"1765230281-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Dresses","1,250 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_1021961_uploaded_image1_1570172652.67.png"
"1765230281-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Purple sweater","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png"
"1765230281-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jeans - ages 3 to 16","Price on request","Les Parcelles Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_1016980_uploaded_image1_1570069353.16.png"
"1765230281-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Shirts","Price on request","Les Parcelles Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png"
"1765230281-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Clothing","Price on request","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_1016977_uploaded_image1_1570069123.14.png"
"1765230281-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Baby set","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png"
"1765230281-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Baby set","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png"
"1765230281-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Together, young and old","15,000 CFA","M'bour, Senegal","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png"
"1765230281-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jacket","Price on request","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_976941_uploaded_image1_1569232766.05.png"
"1765230281-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jacket","Price on request","Senegal","https://images.coinafrique.com/thumb_976936_uploaded_image1_1569232707.95.png"
"1765230281-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Baby dress - 1 year","25,000 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_971896_uploaded_image1_1569081271.03.png"
"1765230281-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Classy dress","5,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_961269_uploaded_image1_1568848014.85.png"
"1765230281-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's dress","7,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_961263_uploaded_image2_1568847805.97.png"
"1765230281-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jackets","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_930549_uploaded_image1_1568156487.01.png"
"1765230281-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Sweater for mom and baby","Price on request","Cambérène, Dakar, Senegal","https://images.coinafrique.com/thumb_929824_uploaded_image1_1568140168.74.png"
"1765230281-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","Price on request","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_929222_uploaded_image1_1568130259.69.png"
"1765230281-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","Price on request","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_929221_uploaded_image1_1568130227.07.png"
"1765230281-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's Clothing","Price on request","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_929220_uploaded_image1_1568130345.41.png"
"1765230281-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_918132_uploaded_image1_1567810084.62.png"
"1765230281-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","10,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_918128_uploaded_image1_1567809825.27.png"
"1765230281-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","10,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_918127_uploaded_image1_1567809637.8.png"
"1765230281-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","21,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_918122_uploaded_image1_1567809516.5.png"
"1765230281-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jacket","16,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_915850_uploaded_image1_1567763636.38.png"
"1765230281-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's clothing","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_902731_uploaded_image1_1567471827.27.png"
"1765230281-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Baby diapers","7,000 CFA","Patte d'Oie, Dakar, Senegal","https://images.coinafrique.com/thumb_902542_uploaded_image1_1567465870.43.png"
"1765230281-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Sleeping bag","10,000 CFA","Senegal","https://images.coinafrique.com/thumb_894885_uploaded_image1_1567205957.07.png"
"1765230281-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's jacket","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_892154_uploaded_image1_1567155680.4.png"
"1765230281-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's dress","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_889084_uploaded_image1_1567081638.65.png"
"1765230281-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Children's dress","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_889080_uploaded_image1_1567081597.59.png"
"1765230446-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Thrift Store","Price on request","Rufisque, Senegal","https://images.coinafrique.com/thumb_1398928_uploaded_image1_1577494239.75.png"
"1765230446-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Luxury thrift store","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_1398921_uploaded_image1_1577493358.67.png"
"1765230446-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Children's clothing","Price on request","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_1397293_uploaded_image1_1577462937.85.png"
"1765230446-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Children's shirts","Price on request","Guédiawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_1393714_uploaded_image1_1577386562.31.png"
"1765230446-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Children's Jacket","Price on request","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_1393205_uploaded_image1_1577378467.25.png"
"1765230446-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","children's jogging","Price on request","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_1382782_uploaded_image1_1577146067.93.png"
"1765230446-203","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Children's jackets","Price on request","Mermoz-Sacré-Cœur, Dakar, Senegal","https://images.coinafrique.com/thumb_1379507_uploaded_image1_1577093815.08.png"
